18021,254,12732,47.048523,-39.055267,985.4965
18021,544,27226,30.375032,15.712016,604.79315
18021,377,18877,202.43129,-80.27573,865.9106
18021,406,20313,61.796432,-73.41922,569.9014
18021,560,28009,167.74153,-62.825146,644.7512
18021,0,24,215.51799,34.050133,169.06099
18021,625,31257,44.443928,2.393299,650.36774
18021,625,31282,117.21445,38.891697,261.6116
18021,503,25195,207.425,-65.741875,449.8187
18021,297,14856,172.72362,78.01607,313.73062
18021,204,10238,200.223,6.1515517,564.23816
18021,658,32942,202.39088,84.48087,675.2756
18059,65,3297,22.73039,-39.693913,636.6184
18059,112,5621,202.48413,22.015596,389.5023
18059,198,9917,163.105,-70.43621,317.7494
18024,210,10513,59.978683,42.72067,946.44977
18024,85,4288,94.67468,-23.602604,989.37683
18024,231,11557,63.79954,54.412197,135.39825
18024,76,3837,108.43905,67.004395,346.18787
18024,98,4915,30.99412,36.34148,489.46503
18024,116,5844,111.29565,-54.601944,563.754
18024,37,1867,186.4557,-2.382929,436.83905
18024,314,15738,215.69275,30.084475,670.6465
18024,60,3034,78.05279,-73.16667,25.513004
18027,36,1809,34.50376,-56.94276,366.8445
18041,90,4539,109.038826,106.55482,825.7366
18041,114,5715,35.961716,-87.3259,591.2195
18011,48,2421,201.50732,20.553167,520.5485
18049,66,3330,156.56667,19.486628,884.4233
18031,278,13902,162.71452,-87.104324,261.2888
18031,340,17015,204.8343,-32.32207,343.4386
18031,107,5378,152.97888,79.12974,426.1111
18039,125,6257,159.24016,58.838314,991.8199
18009,4,207,72.26323,-13.946992,168.54318
18007,87,4370,170.24979,-54.436325,985.2992
18026,80,4008,184.68947,-65.113846,692.7536
18048,66,3327,188.7258,-34.896362,777.4173
18048,140,7049,115.87386,38.9778,291.5359
18032,416,20816,62.546432,-92.87867,486.2083
18032,91,4574,203.48228,75.607025,609.2465
18032,54,2715,84.164406,-38.23582,582.4173
18032,422,21139,188.55324,-46.91242,220.39189
18032,96,4829,133.84975,47.49655,618.92865
18032,163,8198,211.21019,72.10841,574.1521
18032,554,27739,101.69162,13.088386,321.71198
18032,210,10514,46.547726,-21.89274,274.6274
18035,214,10725,151.22911,-27.809607,179.8372
18035,27,1400,29.907598,88.71029,650.69775
18035,124,6228,208.95943,14.92649,829.9689
18054,431,21564,50.281105,49.79332,780.2731
18054,323,16197,23.80961,5.6103554,371.05576
18054,74,3742,104.23201,-91.42583,593.8931
18054,372,18627,79.71788,-42.10175,596.7365
18054,108,5437,120.18484,-77.58342,269.13495
18054,315,15787,169.3312,68.36251,355.69455
18054,588,29435,168.37021,-3.6667414,195.14143
18057,163,8176,40.818436,-88.68101,912.5269
18057,49,2459,180.15495,1.5537446,430.13953
18028,14,737,133.61267,-27.78884,847.89136
18028,82,4106,126.92476,43.979004,287.98203
18028,28,1443,242.93222,-110.713974,930.44135
18028,25,1279,195.02693,78.17223,502.90857
18028,86,4304,74.803894,-19.331356,100.14068
18028,207,10374,135.17497,43.601284,957.10565
18028,260,13037,154.70088,-86.43507,608.2038
18044,133,6685,122.94296,-3.823552,194.95586
18044,16,820,33.587986,21.386515,814.81946
18044,99,4997,80.06243,77.50996,148.85071
18044,182,9117,52.596516,21.647831,769.624
18044,447,22364,218.34167,56.508656,653.1947
18044,6,335,147.39355,61.68667,761.1748
18044,201,10053,186.9183,-42.374794,209.64612
18044,377,18867,161.2307,-28.810162,191.81226
18010,251,12576,129.0099,7.883895,274.9835
18010,315,15777,88.4826,-9.069672,517.7092
18010,61,3072,171.59619,-59.328693,144.35974
18010,219,10966,194.20355,8.421054,774.7
18010,134,6719,177.32457,3.5259848,865.4
18010,228,11440,55.591248,9.996403,355.1488
18010,124,6241,191.14902,-14.531785,173.47662
18841,11,582,26.61327,9.496001,595.5014
18865,128,6430,177.05905,78.24393,790.96924
18874,135,6797,119.669365,-66.40074,189.22594
18874,148,7414,96.559906,-16.542608,178.82114
18845,0,46,66.86937,2.4092994,633.1072
18845,13,690,48.352463,-68.41671,200.33981
18862,26,1304,101.04108,-54.801243,226.29677
18861,32,1627,147.16852,-42.420868,240.67645
15369,216,10838,68.00687,-71.7585,198.30081
15369,221,11067,45.98717,-8.765565,72.68322
15369,73,3653,217.23232,16.162622,395.85852
15369,3,199,32.291473,44.044712,417.57874
15369,310,15523,187.12256,-48.95389,461.59167
15369,141,7057,142.18777,54.630367,324.8257
15369,171,8582,25.989164,50.856274,283.49524
15369,94,4718,180.15462,7.1186714,413.9131
15334,51,2586,216.19766,70.986244,347.44778
15334,55,2764,107.65815,43.27442,437.88843
15388,11,551,61.079506,81.03848,676.45276
15383,50,2518,238.79909,31.965906,855.7163
15383,99,4954,144.67517,100.023,578.3117
15383,192,9612,158.28099,92.40684,791.7614
15353,79,3969,196.66188,0.21321024,687.50024
15353,172,8601,59.10491,-29.204784,238.93932
15353,43,2169,123.21154,65.651245,537.1469
15308,83,4152,55.452866,-75.513985,627.31305
15308,69,3480,126.099335,15.362696,698.09296
15324,31,1557,107.8647,77.46707,46.8537
15327,20,1003,76.552086,-37.50497,57.951912
15343,60,3024,103.46242,10.452687,572.8158
15341,8,406,151.4048,-93.859886,338.7553
15341,48,2437,97.92648,24.510094,360.6141
15341,52,2612,183.72223,-63.421696,1008.00934
15397,61,3092,73.111855,106.83099,141.88713
15397,18,948,105.301155,-8.146544,481.4274
15314,12,648,85.48178,24.36517,818.513
15392,95,4753,103.14474,76.28027,976.7048
15392,1,84,195.72632,44.27709,79.52186
15392,11,582,54.21943,-45.95047,227.13066
15392,40,2023,194.02487,12.762258,637.8614
15360,37,1884,138.55617,62.900787,97.77631
15360,74,3702,111.95028,-74.16623,132.73769
15301,33,1687,238.91768,-14.880722,396.39133
15301,122,6128,41.11748,-63.708828,695.0371
15339,200,10027,103.982605,-85.207756,569.3368
15339,274,13702,94.70738,-5.362137,955.11414
15339,274,13708,86.72581,-19.82263,301.95184
15309,36,1803,231.41612,77.27731,572.3531
15382,57,2891,40.15104,-4.8177104,472.87677
15382,190,9515,165.42319,-1.8993679,600.4717
15355,90,4512,113.716225,-38.866966,106.58388
15350,77,3861,177.23596,-13.434111,464.38315
15323,4,202,97.01925,-42.64151,418.87225
15326,1,65,160.05893,-84.23963,458.30557
15345,133,6655,83.2209,74.48284,545.22095
15348,122,6145,207.62978,-79.96067,633.0365
15396,141,7061,244.54285,65.006294,456.73422
15396,161,8078,67.6037,-25.383207,755.47284
15391,213,10675,86.163216,-12.738205,471.19385
15391,124,6236,178.15633,46.707344,302.6045
15391,258,12918,75.15843,-11.582241,334.71375
15391,233,11693,86.847,-41.110165,294.7204
15316,17,897,191.85933,-5.639065,206.65683
15316,74,3719,100.73415,72.55095,170.11281
15316,16,801,206.23631,-68.05978,885.6806
15367,81,4053,182.5829,-15.784941,633.64355
15362,18,908,63.41989,-7.307914,349.87115
15335,10,504,31.224186,25.190836,762.4195
15335,299,14992,66.72341,10.212934,802.77734
15330,101,5068,61.84223,-20.052464,882.4328
15330,106,5301,186.33112,38.773087,779.1173
15386,66,3343,191.31946,-84.44626,982.995
15322,64,3205,61.608692,35.367695,681.72784
15322,106,5343,244.71892,-10.069279,851.3246
15320,46,2324,118.750175,-61.311893,782.2449
15320,46,2340,222.97467,-1.8638402,355.21835
15320,48,2408,123.42188,40.761497,849.3203
15328,230,11523,44.399677,24.608284,634.7212
15395,48,2418,99.40644,75.89622,836.35065
15398,178,8934,81.00234,82.9621,310.98975
15398,274,13715,124.91522,-2.3659265,315.92133
15315,14,748,73.068985,-70.51396,496.8738
15315,65,3262,121.6005,49.841515,404.5358
15393,34,1717,174.29427,-2.0143313,208.65291
15318,82,4137,171.49106,36.58036,387.47696
15318,196,9805,39.94372,-10.836501,656.8485
15361,186,9325,144.66168,-60.729866,777.4674
15639,1,53,216.59187,-26.073029,907.8795
15677,186,9340,193.44566,-57.679634,834.9639
15677,49,2473,95.18374,-27.916496,562.2293
15677,106,5332,131.9882,-23.267775,265.41986
15640,35,1793,-41.05362,5.8768907,171.57083
15696,12,616,192.78822,37.444702,324.8088
15603,115,5771,75.495735,65.67038,638.3526
15689,337,16858,121.22491,52.093025,391.834
15676,136,6834,142.59804,17.174576,526.8903
15102,29,1493,227.83891,25.780237,259.4886
15102,3,163,77.33878,21.682215,197.93544
15151,217,10893,54.049736,-61.116425,437.09167
15121,4,249,79.08308,15.749412,521.21185
15124,42,2107,34.456135,29.3128,324.20053
15124,23,1164,87.91623,40.993446,906.23474
15170,100,5011,171.07367,36.88653,404.17874
15170,54,2733,214.86589,67.69755,380.937
15170,110,5530,167.00223,-78.3317,849.77277
15170,103,5152,46.840965,39.707935,317.19714
15146,8,403,110.855064,-68.50158,594.5743
15146,151,7599,43.880363,-82.01445,574.8328
15141,39,1975,103.56716,-45.95622,782.44464
15111,314,15733,157.12993,44.07393,457.0651
15111,320,16018,116.2784,-74.403625,394.1346
15149,101,5090,78.73852,-24.36063,174.72665
15114,129,6486,212.44658,69.26427,898.12665
15114,78,3935,51.25686,84.845566,363.14825
15117,17,876,183.31816,63.196354,845.02454
15117,201,10098,180.14621,2.3248227,658.90424
15160,232,11635,94.67294,53.977314,516.8824
15160,287,14372,46.224518,-35.492905,734.3613
15160,349,17497,164.92795,-28.24463,566.9512
15133,68,3413,237.33153,-36.633896,401.93192
15182,63,3166,115.20067,19.785078,65.22737
15177,15,782,125.874275,-104.72788,601.74005
15177,25,1288,44.805447,-54.21651,229.24234
15145,142,7128,232.47014,95.218185,610.5274
15145,43,2180,112.41264,-22.614227,830.6053
15140,246,12314,212.95369,54.689243,755.1089
15140,246,12326,18.883068,-29.853918,848.4703
15140,232,11602,150.63841,-42.933357,952.5243
15113,26,1343,121.9092,-39.694828,376.7978
15113,72,3606,41.87207,-71.28657,1003.58167
15116,224,11228,71.04179,45.730618,57.070545
15116,96,4823,114.4241,57.656456,552.3444
15116,63,3168,206.67902,92.9159,568.8054
15116,71,3562,186.52945,70.56774,261.0598
15116,95,4786,94.50754,39.434147,784.35297
15135,1,100,43.634342,-32.393387,602.47577
15138,30,1518,178.13832,86.08146,645.191
15138,19,970,71.40577,102.18332,14.460455
15103,44,2247,109.65806,54.16043,474.24774
15103,123,6161,172.16599,50.043026,471.0534
15103,243,12171,93.799545,-91.544876,767.99677
15103,177,8866,114.236824,-54.98183,58.60199
15103,247,12384,202.16376,-77.15381,555.43787
15181,29,1499,216.7145,55.33073,468.06656
15106,133,6671,91.81824,-48.110928,366.12894
15106,224,11216,149.87329,-62.122547,939.6996
15154,12,644,243.21585,-41.23173,367.04636
15122,106,5346,107.18391,-34.780807,487.7076
15122,61,3074,110.10406,-12.028311,605.93274
15122,82,4108,178.81746,51.598686,751.8871
15125,135,6780,113.282074,-19.228268,456.7165
15125,56,2835,76.52634,7.572928,911.0219
15128,24,1218,117.2509,-44.95876,223.69452
15128,173,8688,67.07715,-51.728863,378.8448
15128,93,4667,119.96557,62.924377,480.79626
15179,51,2579,74.4194,-68.50552,389.97293
15144,5,293,186.7193,-38.579548,551.0455
15147,44,2236,22.906715,-14.729941,559.5566
15147,188,9434,119.74589,42.220463,183.85042
15147,64,3224,119.81815,-22.526531,334.66214
15115,131,6554,201.33559,-78.97352,348.575
15115,12,603,117.59611,-60.668224,757.7331
15115,10,531,191.62033,26.895563,1006.4554
15115,129,6456,25.113203,-36.424282,158.07948
15118,72,3649,136.78294,61.44615,27.444511
15118,43,2171,168.53548,41.82281,549.6867
15118,43,2181,111.8184,-17.95141,581.00275
15118,49,2472,117.07238,32.82468,826.43884
15161,241,12078,283.33716,47.64993,260.47653
15161,35,1766,112.90634,85.278175,149.11775
15969,20,1012,138.9014,-45.451546,557.12006
15969,426,21308,196.79704,-35.775383,793.24457
15969,347,17376,222.7882,5.961915,914.71075
15902,105,5286,38.51523,83.306175,13.586648
15902,206,10333,94.02246,34.4265,361.75714
15983,202,10140,110.65454,55.489838,949.17816
15983,81,4081,102.75634,51.490295,634.472
15983,341,17084,63.852703,76.34339,525.7017
15921,151,7562,134.09247,86.62011,753.02747
15924,11,569,144.3509,14.022822,517.3688
15970,167,8366,120.606606,24.02115,818.3655
15970,167,8388,66.983345,58.48429,609.6324
15970,196,9837,41.3281,-18.661207,576.3077
15970,487,24390,223.61984,-23.726412,606.0962
15973,97,4883,114.04256,-17.391132,759.13654
15943,60,3013,44.862732,-45.548492,669.9776
15946,205,10256,179.47337,79.51594,305.13806
15946,310,15550,147.26242,8.817298,780.19257
15946,450,22548,199.5192,-88.62972,419.03238
15946,509,25478,166.92778,-80.59502,839.5986
15941,27,1363,159.58015,-106.287415,744.51337
15941,59,2989,199.97614,-111.69317,493.24576
15949,193,9657,170.87755,-75.16458,437.02423
15917,138,6931,136.83928,-82.17687,993.09424
15917,468,23409,171.80594,-66.04552,525.67365
15917,367,18389,217.42136,-77.18748,165.79529
15965,459,22956,65.62041,-74.9138,592.09174
15960,442,22145,48.525005,-95.38955,783.66815
15960,521,26085,135.58408,28.215628,560.03723
15963,6,317,121.57893,33.339317,67.0577
15933,96,4824,32.94161,-32.54037,428.24802
15933,269,13495,89.80745,31.888988,46.53136
15931,43,2184,165.91576,59.59507,596.3435
15931,374,18723,27.371822,96.470665,373.63782
15909,154,7750,119.843864,-24.803574,330.15756
15987,362,18141,88.32807,18.596659,482.8081
15987,297,14891,184.74152,48.647358,394.91156
15987,9,457,139.97668,-71.11628,679.8304
15987,92,4602,166.50513,-69.69399,898.4331
15904,5,258,102.145905,-17.886435,628.538
15923,535,26788,31.804026,-64.41853,906.70795
15923,485,24270,171.7121,51.590973,387.00638
15948,46,2302,192.27975,-40.375465,764.4733
15948,96,4811,36.5923,-45.842197,311.89145
15948,69,3482,76.68603,81.11632,359.07486
15916,92,4611,160.71135,-37.397213,932.5137
15916,120,6047,93.25816,-107.071686,231.81073
15967,58,2908,58.69566,10.956466,1015.4322
15930,400,20025,98.791046,-60.44597,848.34186
15986,21,1088,131.06976,-70.1785,753.1964
15981,228,11444,68.3388,61.431343,613.0126
15981,416,20823,133.40077,-85.58589,272.04114
15989,44,2223,98.24737,18.069366,280.0458
15989,308,15450,28.585817,32.90422,332.0956
15989,418,20943,142.5806,24.794476,189.39256
15989,195,9789,192.71867,69.79063,864.1622
15954,190,9517,194.69102,4.0093102,592.3308
15954,49,2473,78.07852,-54.215183,284.70016
15954,83,4159,144.7865,64.568924,963.58844
15954,195,9787,120.83111,-39.413975,521.0186
15952,54,2745,236.32045,33.741413,488.97073
15952,185,9253,38.94052,-14.94759,921.0481
15952,185,9299,242.90782,-15.694612,987.9615
15952,127,6388,73.633606,-6.238276,336.92056
15952,253,12682,88.69294,-51.605923,441.55792
15976,86,4301,212.08237,-88.55964,882.98395
15979,13,691,114.38233,-98.49824,340.5526
15998,10,519,116.53211,104.0319,579.98157
15915,73,3664,251.5991,61.36362,712.6117
15915,100,5031,85.95834,-7.4102077,36.999207
15910,177,8861,73.81215,23.859709,767.89496
15961,263,13195,129.87128,74.897545,343.5883
15961,526,26317,94.25222,-9.999224,839.7513
15961,104,5231,173.41562,7.742845,525.3152
15961,432,21613,187.34375,-61.209312,770.57025
17534,127,6355,141.70576,-69.098915,860.28503
17534,114,5714,142.54471,84.35148,72.85989
17534,81,4080,134.88286,50.896996,622.2779
17585,58,2938,207.15753,-100.03404,981.9056
17585,73,3695,95.76733,60.216026,610.8675
17505,76,3824,125.23575,66.45519,53.641933
17556,83,4178,162.44312,85.92891,882.74695
17556,107,5360,238.77634,78.517365,963.8096
17556,107,5395,64.60617,-54.029896,857.51654
17521,67,3387,58.094986,25.387177,309.9667
17559,34,1731,104.39803,-88.90554,761.5057
17559,55,2763,218.33948,77.60215,566.8078
17524,198,9945,194.9084,8.444027,188.40701
17524,265,13294,198.12202,107.7865,432.38663
17524,199,9971,141.55806,55.012783,947.0632
17575,4,221,115.87516,10.5452385,685.2158
17575,35,1763,93.794624,-85.963135,905.4378
17573,4,202,121.846985,33.74351,667.1532
17573,12,601,40.237568,76.37879,518.11334
17543,8,440,171.9617,-18.616583,877.97186
17549,8,423,125.28116,-40.636116,827.5577
17597,15,797,201.23454,-11.502495,168.573
17514,79,3954,220.32353,-54.595398,928.52814
17592,49,2491,181.79263,11.753499,33.85117
17592,154,7740,179.26698,2.7028296,616.13293
17517,9,467,175.43263,-122.20857,-30.081984
17517,70,3542,151.82292,-76.38541,437.31558
17560,45,2271,167.56932,-60.19228,675.50287
17568,58,2922,155.27582,-77.703514,339.83167
17568,1,91,79.27031,-78.76156,538.3852
17568,6,336,162.66109,-63.130596,178.43192
17501,11,580,186.11061,-63.91598,921.44763
17509,76,3812,128.16975,35.411957,151.29855
17582,1,91,82.79236,-49.92125,308.97556
17591,24,1227,96.96643,49.977562,29.626665
17591,119,5963,210.30272,-65.788925,1006.5178
17594,129,6485,63.940483,-85.68734,726.44006
17594,112,5607,202.78218,-72.61421,538.384
17594,63,3171,167.108,92.34405,606.34033
17594,85,4257,35.207882,-21.193308,150.01074
17594,104,5211,197.13303,-29.353188,142.83221
17564,20,1030,70.09604,102.248055,615.07336
17535,16,803,91.84392,-48.434166,306.7431
17535,40,2041,234.63408,-31.946064,942.26685
17535,26,1334,157.14764,29.318863,890.70496
17530,9,474,237.26308,-59.986847,940.2148
17530,151,7599,97.136406,-47.06307,175.19571
17530,102,5120,202.64154,93.21061,117.42247
17500,15,756,147.94754,-17.333548,699.6398
17503,103,5190,72.40485,-64.06861,597.4192
17581,5,268,142.36868,-86.27747,228.42332
17506,28,1430,172.8517,75.436005,191.13538
17584,0,48,121.577415,92.2602,842.2015
17584,28,1422,193.77763,29.565817,538.8418
17557,117,5880,193.62434,102.14839,342.90033
17522,118,5949,44.499695,-75.07103,272.63116
17528,19,983,58.147835,61.6228,684.21265
17566,224,11205,92.86179,-35.60838,261.5623
17561,43,2177,53.47309,38.366085,579.91925
17034,95,4783,166.90646,-45.20827,498.59677
17002,31,1588,78.23818,-49.878742,582.7131
17080,32,1603,220.54921,-31.16628,593.8773
17080,99,4993,83.91976,19.029148,606.9771
17080,3,180,89.88088,-4.485791,743.56946
17088,3,166,147.99504,-58.990017,512.26556
17005,274,13731,88.03534,20.843267,540.0765
17005,120,6004,12.718158,37.90567,511.11877
17005,131,6555,46.536133,1.648471,88.34613
17005,16,803,50.956955,-36.050423,437.39615
17083,71,3579,156.12712,-14.207402,419.01907
17083,7,372,215.9218,9.060483,435.26038
17053,52,2619,168.14142,64.76918,350.9045
17056,323,16189,12.5420265,30.850912,838.723
17056,366,18315,45.122185,74.46959,991.6419
17027,34,1702,208.73029,17.32014,326.71863
17075,78,3922,82.11728,-34.21581,407.22284
17070,79,3988,95.51302,59.520695,70.82839
17041,49,2468,91.78607,106.41526,858.9574
17041,124,6209,53.1207,-52.288082,342.80002
17011,107,5353,151.33473,-35.696198,973.4524
17011,170,8505,151.4693,-13.3951,904.33844
17065,174,8711,204.70172,72.98123,293.7691
17065,190,9512,169.90775,14.810427,980.5791
17039,24,1204,139.60225,-27.574224,800.8521
17087,242,12139,53.805763,69.67823,683.85046
17087,322,16141,47.172222,57.734882,940.8375
17087,105,5283,37.50978,114.49352,726.3769
17087,72,3650,61.399845,78.43134,937.10266
17087,135,6781,139.10788,-8.702258,610.8245
17087,108,5408,69.88535,97.833565,111.86173
17087,132,6602,38.692505,27.402126,113.63722
17004,29,1486,242.43294,-88.260864,904.4006
17055,196,9822,27.090525,38.084812,1003.81476
17055,288,14441,110.08933,-56.839302,595.78375
17055,157,7875,15.906908,-50.831093,763.9314
17055,161,8087,69.735855,-63.273018,261.8902
17023,7,376,179.01562,72.13934,283.61423
17023,176,8834,57.243343,-81.705246,774.1487
17029,251,12568,96.43553,-39.86743,565.5617
17077,48,2437,103.58426,-12.676634,543.5608
17077,181,9052,95.86761,-22.480865,267.2425
17077,124,6238,141.75127,-66.12537,784.1364
17048,23,1177,201.4638,45.263912,648.4278
17091,4,247,92.70725,20.458073,922.81396
17067,8,402,111.28965,41.286854,116.27613
17067,29,1462,20.178177,18.683573,863.5448
17035,4,245,77.288795,-38.353138,557.4883
17084,13,685,115.04189,-46.379032,781.2747
17084,29,1467,182.15453,76.16709,347.59033
17057,97,4867,128.8434,-62.570183,765.53064
17057,97,4890,46.50332,-54.16998,452.26883
17052,7,370,99.00349,-21.104397,231.4564
17052,7,376,87.18037,58.695026,962.3465
17028,47,2374,7.010172,7.9239464,895.42474
17028,0,27,98.32057,21.69071,752.3224
17028,141,7083,221.17061,-100.249146,242.00357
17028,63,3194,63.937954,-9.23849,653.1899
17044,28,1410,167.61336,28.856422,955.46356
17044,39,1957,129.71503,-38.31576,23.564058
17044,64,3250,50.752483,-84.46008,57.167633
17095,138,6922,129.46556,32.058186,747.3221
17095,61,3062,92.34432,12.769608,832.0312
17098,53,2697,204.17923,-71.70675,781.7844
17098,122,6124,164.13829,80.156364,756.32355
17869,182,9147,198.60852,-82.795204,581.5639
17869,84,4232,107.50437,-83.412674,523.95844
17869,120,6009,122.48257,30.5305,885.3573
17853,6,338,100.34393,-39.265003,165.41667
17851,292,14617,46.58555,-18.683931,250.18614
17851,278,13916,176.27917,-111.8117,827.6259
17824,3,182,83.02857,-49.857323,280.45682
17875,220,11020,103.374054,24.348127,954.4417
17875,96,4822,83.04427,-52.02104,475.31744
17875,296,14828,97.38037,9.590377,836.69446
17875,55,2799,93.42696,12.023302,780.58923
17870,21,1064,201.96385,63.615746,360.33337
17846,33,1687,42.130672,6.1462016,772.10754
17846,103,5194,33.18748,-28.096437,617.4183
17846,121,6063,173.31924,-16.061068,619.8398
17841,13,681,139.3413,96.47579,859.40735
17865,437,21854,161.12144,-35.71123,881.87836
17865,137,6887,126.53351,-52.956078,676.5861
17865,117,5851,215.78485,9.112461,580.5816
17865,176,8837,50.002148,12.524308,524.57574
17860,13,657,59.3474,-73.417175,216.6084
17831,12,635,148.88148,-26.429296,216.82835
17831,13,677,125.95833,108.33017,431.80853
17855,139,6998,102.76775,38.98056,810.54895
17855,142,7143,109.6426,53.022453,393.8763
17855,99,4996,121.332535,84.310104,814.56836
17855,234,11711,165.23512,19.04994,382.6222
17855,7,370,114.227806,97.986305,971.55414
17850,43,2196,98.583786,19.821264,855.3408
17858,266,13301,92.38021,-70.92772,935.21466
17858,217,10873,149.99493,-11.563443,431.2316
17858,261,13057,219.8562,31.781229,620.8723
17858,253,12659,52.610474,-69.16208,778.0365
17823,71,3565,178.93893,97.29241,615.9117
17823,105,5265,113.819405,26.661335,243.79016
17872,99,4995,151.46078,-81.630455,540.5045
17840,19,985,215.81581,-81.76785,75.333786
17840,83,4171,133.90112,31.454947,451.7639
17840,384,19241,44.283325,-56.452362,564.5832
17840,414,20711,74.18326,35.403004,198.71011
17840,131,6559,32.947056,101.83797,762.3583
17835,222,11117,134.9418,12.922056,307.03424
17835,116,5837,199.89526,-98.7745,642.3044
17835,162,8102,65.80287,-101.4901,490.42807
17835,235,11769,118.43752,29.92604,869.5725
17835,23,1163,110.73774,-91.13502,166.07765
17830,35,1755,107.15418,11.010572,688.3193
17830,30,1507,115.767914,16.59819,341.3211
